,State County FIPS,Postal Code,Name,Median Household Income,Year
98,"4 , 9",AZ,Graham County,30040,2014
99,"4 , 11",AZ,Greenlee County,41032,2014
100,"4 , 12",AZ,La Paz County,25807,2014
101,"4 , 13",AZ,Maricopa County,46376,2014
102,"4 , 15",AZ,Mohave County,32505,2014
103,"4 , 17",AZ,Navajo County,30078,2014
104,"4 , 19",AZ,Pima County,37540,2014
105,"4 , 21",AZ,Pinal County,37869,2014
106,"4 , 23",AZ,Santa Cruz County,32070,2014
107,"4 , 25",AZ,Yavapai County,35303,2014
108,"4 , 27",AZ,Yuma County,32645,2014
94,"4 , 1",AZ,Apache County,25558,2015
95,"4 , 3",AZ,Cochise County,34801,2015
96,"4 , 5",AZ,Coconino County,39034,2015
97,"4 , 7",AZ,Gila County,31780,2015
98,"4 , 9",AZ,Graham County,30040,2015
99,"4 , 11",AZ,Greenlee County,41032,2015
100,"4 , 12",AZ,La Paz County,25807,2015
101,"4 , 13",AZ,Maricopa County,46376,2015
102,"4 , 15",AZ,Mohave County,32505,2015
103,"4 , 17",AZ,Navajo County,30078,2015
104,"4 , 19",AZ,Pima County,37540,2015
105,"4 , 21",AZ,Pinal County,37869,2015
106,"4 , 23",AZ,Santa Cruz County,32070,2015
107,"4 , 25",AZ,Yavapai County,35303,2015
108,"4 , 27",AZ,Yuma County,32645,2015
94,"4 , 1",AZ,Apache County,25558,2016
95,"4 , 3",AZ,Cochise County,34801,2016
96,"4 , 5",AZ,Coconino County,39034,2016
97,"4 , 7",AZ,Gila County,31780,2016
98,"4 , 9",AZ,Graham County,30040,2016
99,"4 , 11",AZ,Greenlee County,41032,2016
100,"4 , 12",AZ,La Paz County,25807,2016
101,"4 , 13",AZ,Maricopa County,46376,2016
102,"4 , 15",AZ,Mohave County,32505,2016
103,"4 , 17",AZ,Navajo County,30078,2016
104,"4 , 19",AZ,Pima County,37540,2016
105,"4 , 21",AZ,Pinal County,37869,2016
106,"4 , 23",AZ,Santa Cruz County,32070,2016
107,"4 , 25",AZ,Yavapai County,35303,2016
108,"4 , 27",AZ,Yuma County,32645,2016
94,"4 , 1",AZ,Apache County,25558,2017
95,"4 , 3",AZ,Cochise County,34801,2017
96,"4 , 5",AZ,Coconino County,39034,2017
97,"4 , 7",AZ,Gila County,31780,2017
98,"4 , 9",AZ,Graham County,30040,2017
99,"4 , 11",AZ,Greenlee County,41032,2017
100,"4 , 12",AZ,La Paz County,25807,2017
101,"4 , 13",AZ,Maricopa County,46376,2017
102,"4 , 15",AZ,Mohave County,32505,2017
103,"4 , 17",AZ,Navajo County,30078,2017
104,"4 , 19",AZ,Pima County,37540,2017
105,"4 , 21",AZ,Pinal County,37869,2017
106,"4 , 23",AZ,Santa Cruz County,32070,2017
107,"4 , 25",AZ,Yavapai County,35303,2017
108,"4 , 27",AZ,Yuma County,32645,2017
94,"4 , 1",AZ,Apache County,25558,2018
95,"4 , 3",AZ,Cochise County,34801,2018
96,"4 , 5",AZ,Coconino County,39034,2018
97,"4 , 7",AZ,Gila County,31780,2018
98,"4 , 9",AZ,Graham County,30040,2018
99,"4 , 11",AZ,Greenlee County,41032,2018
100,"4 , 12",AZ,La Paz County,25807,2018
101,"4 , 13",AZ,Maricopa County,46376,2018
102,"4 , 15",AZ,Mohave County,32505,2018
103,"4 , 17",AZ,Navajo County,30078,2018
104,"4 , 19",AZ,Pima County,37540,2018
105,"4 , 21",AZ,Pinal County,37869,2018
106,"4 , 23",AZ,Santa Cruz County,32070,2018
107,"4 , 25",AZ,Yavapai County,35303,2018
108,"4 , 27",AZ,Yuma County,32645,2018
