Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
01,73,AL,Jefferson County,88637,80371,96903,13.8,12.5,15,29944,26003,33885,19.2,16.7,21.8,19432,16368,22496,17.6,14.8,20.4,46269,45243,47295,,,,,,
01,75,AL,Lamar County,2564,2084,3043,18.2,14.8,21.6,755,592,917,25.8,20.2,31.3,504,386,622,24,18.4,29.6,32424,29179,35669,,,,,,
01,77,AL,Lauderdale County,14789,12420,17159,17,14.3,19.8,4101,3309,4892,22.2,17.9,26.5,2644,2074,3214,19.6,15.4,23.8,38592,35613,41571,,,,,,
01,79,AL,Lawrence County,5068,4140,5996,15,12.2,17.7,1653,1318,1987,21.4,17.1,25.7,1096,853,1339,19.2,14.9,23.5,40655,36844,44466,,,,,,
01,81,AL,Lee County,19990,17825,22155,15.5,13.8,17.2,4199,3462,4935,14.3,11.8,16.8,2672,2140,3204,12.6,10.1,15.2,41770,38824,44716,,,,,,
01,83,AL,Limestone County,8878,7312,10443,12.1,10,14.2,2998,2389,3607,16.8,13.3,20.2,1790,1397,2183,13.7,10.7,16.8,46151,43674,48629,,,,,,
01,85,AL,Lowndes County,3204,2649,3759,25.4,21,29.9,1177,936,1418,37.3,29.7,45,768,596,940,33.6,26,41.1,30225,27735,32715,,,,,,
01,87,AL,Macon County,6063,5012,7115,30.5,25.2,35.8,1762,1413,2110,38.6,30.9,46.2,1171,909,1433,34.5,26.8,42.2,27314,24818,29811,,,,,,
01,89,AL,Madison County,35200,30864,39535,11.3,9.9,12.7,11752,9791,13714,15.4,12.8,18,7205,5854,8556,12.9,10.5,15.4,55324,53346,57302,,,,,,
01,91,AL,Marengo County,4712,3880,5545,22.6,18.6,26.6,1641,1302,1979,31.3,24.8,37.7,1072,824,1320,27.5,21.2,33.9,32381,29366,35396,,,,,,
01,93,AL,Marion County,5581,4605,6557,19.6,16.2,23,1661,1317,2005,27.3,21.6,32.9,1016,785,1247,23.3,18,28.6,31602,28826,34377,,,,,,
01,95,AL,Marshall County,15736,13433,18039,18,15.4,20.6,5860,4785,6934,25.9,21.2,30.7,3656,2922,4390,24,19.2,28.8,36981,34300,39662,,,,,,
01,97,AL,Mobile County,74067,67764,80370,18.6,17,20.2,29020,25478,32563,27.6,24.2,31,19149,16368,21930,25.4,21.7,29.1,40951,39656,42246,,,,,,
01,99,AL,Monroe County,4855,3984,5727,21.8,17.9,25.7,1627,1297,1956,29,23.1,34.9,1046,809,1283,24.8,19.2,30.4,34072,30722,37422,,,,,,
01,101,AL,Montgomery County,37511,33283,41740,17.6,15.6,19.6,15036,13004,17068,26.6,23,30.2,9725,8120,11330,24.3,20.3,28.3,43297,41116,45478,,,,,,
01,103,AL,Morgan County,14284,12322,16246,12.5,10.8,14.2,5007,4163,5850,18.3,15.2,21.4,3320,2738,3902,17,14,19.9,46284,42902,49666,,,,,,
01,105,AL,Perry County,3165,2543,3787,31.7,25.4,37.9,1264,994,1535,45.2,35.6,54.9,850,651,1049,41.7,32,51.5,26513,24054,28972,,,,,,
01,107,AL,Pickens County,4932,4087,5776,25.6,21.2,30,1718,1391,2045,37.9,30.7,45.1,1195,950,1440,35.4,28.1,42.6,31053,28336,33771,,,,,,
01,109,AL,Pike County,6489,5477,7501,22.5,19,26,1839,1489,2188,26.9,21.8,32,1192,922,1462,24.7,19.1,30.2,32284,29624,34943,,,,,,
01,111,AL,Randolph County,3807,3081,4532,17.3,14,20.6,1351,1058,1643,25.8,20.2,31.4,894,683,1105,23,17.6,28.4,34185,30726,37644,,,,,,
01,113,AL,Russell County,11599,9881,13317,23.3,19.9,26.8,4521,3772,5270,35.9,30,41.8,2821,2269,3373,31,24.9,37.1,28855,26861,30849,,,,,,
01,115,AL,St. Clair County,9745,8156,11334,12.6,10.5,14.6,3291,2646,3937,17.5,14,20.9,2131,1671,2591,15.7,12.3,19.1,48804,44872,52737,,,,,,
01,117,AL,Shelby County,10728,8927,12529,5.8,4.8,6.7,3813,3045,4581,7.7,6.2,9.3,2430,1873,2987,6.9,5.3,8.5,71785,68755,74815,,,,,,
01,119,AL,Sumter County,4249,3475,5023,32.9,26.9,38.9,1284,1009,1558,42,33,51,866,663,1069,37.7,28.9,46.6,24221,21771,26671,,,,,,
01,121,AL,Talladega County,14305,12159,16451,18.7,15.9,21.5,4783,3932,5635,26.4,21.7,31.1,2917,2299,3535,22.2,17.5,26.9,35487,33305,37670,,,,,,
01,123,AL,Tallapoosa County,7706,6360,9052,19.5,16.1,22.9,2482,1984,2979,27.8,22.2,33.3,1611,1254,1968,24.6,19.1,30,35293,32160,38427,,,,,,
01,125,AL,Tuscaloosa County,29379,25794,32963,17.3,15.2,19.4,7845,6510,9180,19.3,16,22.6,4866,3916,5816,16.9,13.6,20.1,43744,40811,46678,,,,,,
01,127,AL,Walker County,11839,10102,13576,17.4,14.9,20,3669,3001,4336,23.9,19.5,28.2,2478,1972,2984,22.4,17.8,27,36221,33235,39207,,,,,,
01,129,AL,Washington County,3113,2516,3709,18.2,14.7,21.7,1022,811,1233,24.9,19.8,30,657,505,809,20.8,16,25.6,37076,33417,40735,,,,,,
01,131,AL,Wilcox County,3815,3062,4568,30.2,24.2,36.1,1541,1207,1875,43.3,33.9,52.7,1049,800,1298,40.4,30.8,50,23090,20789,25390,,,,,,
01,133,AL,Winston County,4337,3556,5118,18.3,15,21.7,1375,1085,1665,26.5,20.9,32.1,919,705,1133,24.2,18.6,29.8,32018,28878,35158,,,,,,
02,0,AK,Alaska,61871,58506,65236,9.2,8.7,9.7,21872,20117,23628,12.4,11.4,13.4,12927,11387,14467,10.5,9.2,11.7,67332,65719,68945,7582,6768,8396,15,13.4,16.6
02,13,AK,Aleutians East Borough,429,335,523,15.3,11.9,18.6,39,30,48,12,9.2,14.8,22,16,28,9.2,6.7,11.8,52786,47303,58269,,,,,,
02,16,AK,Aleutians West Census Area,404,316,491,9,7.1,11,46,34,57,8.4,6.2,10.4,27,19,35,6.9,4.9,9,62849,57623,68076,,,,,,
02,20,AK,Anchorage Borough,19638,16857,22418,7.2,6.2,8.2,6900,5610,8190,9.7,7.9,11.5,3898,2999,4797,7.9,6,9.7,74396,71618,77175,,,,,,
02,50,AK,Bethel Census Area,3630,3033,4227,21.5,17.9,25,1816,1467,2166,28.8,23.3,34.4,1153,889,1417,26.7,20.6,32.8,41755,37929,45581,,,,,,
02,60,AK,Bristol Bay Borough,74,57,90,7.8,6,9.4,25,19,31,11.6,8.8,14.4,17,12,22,9.8,6.9,12.7,67214,60583,73845,,,,,,
02,68,AK,Denali Borough,100,78,122,5.4,4.2,6.6,28,21,35,7.9,5.9,9.8,17,12,22,6.3,4.4,8.1,70720,63989,77452,,,,,,
02,70,AK,Dillingham Census Area,960,765,1155,19.6,15.6,23.6,400,309,492,26.5,20.5,32.6,255,189,321,22.9,17,28.8,50827,46257,55397,,,,,,
02,90,AK,Fairbanks North Star Borough,7004,5645,8362,7.5,6,9,2374,1843,2905,9.1,7.1,11.1,1344,996,1692,7.5,5.5,9.4,65473,60798,70149,,,,,,
02,100,AK,Haines Borough,235,185,286,10.4,8.2,12.6,69,53,86,16.3,12.5,20.3,44,32,56,13.8,10.1,17.6,48299,44216,52381,,,,,,
02,105,AK,Hoonah-Angoon Census Area,344,271,416,15.9,12.5,19.2,96,73,119,23.5,17.8,29.1,60,44,76,19.3,14.1,24.4,44050,39517,48584,,,,,,
02,110,AK,Juneau Borough,2047,1638,2456,6.7,5.4,8.1,584,452,716,8.7,6.7,10.7,331,243,419,6.8,5,8.7,71313,66315,76310,,,,,,
02,122,AK,Kenai Peninsula Borough,5380,4371,6388,10.3,8.4,12.3,1581,1237,1925,12.9,10.1,15.7,1002,750,1254,11.2,8.4,14,54206,50165,58248,,,,,,
02,130,AK,Ketchikan Gateway Borough,1129,894,1363,8.7,6.9,10.6,346,266,426,11.3,8.7,13.9,201,148,254,9.2,6.8,11.6,58689,53268,64110,,,,,,
02,150,AK,Kodiak Island Borough,1034,822,1246,8,6.4,9.7,338,261,416,9.4,7.3,11.6,198,147,249,7.7,5.7,9.6,61525,55328,67722,,,,,,
02,164,AK,Lake and Peninsula Borough,254,200,308,17.2,13.5,20.8,112,86,138,25.6,19.6,31.5,70,51,89,22.2,16.2,28.3,43687,39254,48119,,,,,,
02,170,AK,Matanuska-Susitna Borough,7808,6445,9170,9.3,7.7,10.9,2651,2095,3207,12.3,9.7,14.9,1575,1196,1954,10.5,7.9,13,71575,67732,75418,,,,,,
02,180,AK,Nome Census Area,1898,1534,2261,20.9,16.9,24.9,810,639,982,26.3,20.8,31.9,500,380,620,24.1,18.3,29.9,46892,42279,51505,,,,,,
02,185,AK,North Slope Borough,743,588,898,11.4,9,13.7,275,212,338,12.3,9.5,15.1,148,109,187,10,7.3,12.6,72499,65051,79947,,,,,,
02,188,AK,Northwest Arctic Borough,1225,976,1474,16.5,13.1,19.8,485,375,594,18.2,14.1,22.3,288,213,363,15.8,11.7,19.9,57721,53414,62028,,,,,,
02,201,AK,Prince of Wales-Outer Ketchikan Census Area,839,663,1014,15.2,12,18.4,259,199,318,21.5,16.5,26.4,161,119,203,17.6,13,22.2,44491,40015,48968,,,,,,
02,220,AK,Sitka Borough,677,531,822,7.8,6.1,9.4,190,145,236,9.6,7.3,12,105,77,133,7.4,5.4,9.4,61436,55372,67500,,,,,,
02,230,AK,Skagway Municipality,31,24,38,3.5,2.7,4.3,10,7,12,6.6,4.6,7.9,6,4,8,5.1,3.4,6.8,61029,54769,67288,,,,,,
02,240,AK,Southeast Fairbanks Census Area,887,704,1070,13.3,10.5,16,345,265,425,18.7,14.4,23.1,207,152,262,16,11.7,20.2,59124,54763,63485,,,,,,
02,261,AK,Valdez-Cordova Census Area,790,624,956,8.5,6.7,10.3,217,166,268,10.4,7.9,12.8,135,99,171,8.7,6.4,11,58946,53290,64602,,,,,,
02,270,AK,Wade Hampton Census Area,2244,1837,2652,29.2,23.9,34.5,1185,941,1430,37.5,29.8,45.2,742,561,923,35.1,26.5,43.7,33033,30055,36011,,,,,,
02,280,AK,Wrangell-Petersburg Census Area,573,451,695,9.8,7.7,11.8,174,133,215,13.8,10.5,17,103,76,130,10.6,7.8,13.3,54274,48731,59816,,,,,,
02,282,AK,Yakutat Borough,86,67,105,13.3,10.4,16.3,21,16,26,16.5,12.6,20.5,13,9,17,12.9,8.9,16.8,54401,48788,60013,,,,,,
02,290,AK,Yukon-Koyukuk Census Area,1410,1126,1694,24.9,19.8,29.9,495,383,606,33.8,26.1,41.4,305,227,383,27.8,20.7,34.9,33900,30555,37245,,,,,,
04,0,AZ,Arizona,935247,915163,955331,14.7,14.3,15,347462,335697,359227,20.7,20,21.4,223217,213298,233136,19.2,18.3,20.1,51009,50506,51512,116264,110425,122103,23,21.9,24.2
04,1,AZ,Apache County,22913,19872,25955,33.2,28.8,37.6,8169,6894,9444,38.7,32.7,44.8,5500,4506,6494,36.1,29.6,42.7,31728,28852,34604,,,,,,
04,3,AZ,Cochise County,19628,17005,22251,16,13.9,18.1,7276,5999,8553,24,19.8,28.2,4788,3869,5707,22.6,18.2,26.9,44000,41439,46561,,,,,,
04,5,AZ,Coconino County,20099,17516,22682,16,14,18.1,6739,5530,7949,20.7,17,24.4,4607,3703,5511,20.6,16.6,24.6,47933,44939,50926,,,,,,
04,7,AZ,Gila County,8224,6817,9630,16.1,13.4,18.9,3196,2528,3863,27.3,21.6,33,2189,1691,2687,26.4,20.4,32.3,38405,34801,42008,,,,,,
04,9,AZ,Graham County,7084,5834,8335,21.4,17.7,25.2,2293,1821,2765,24.4,19.4,29.4,1482,1139,1825,22.1,17,27.2,40902,37007,44797,,,,,,
04,11,AZ,Greenlee County,898,720,1076,11.3,9.1,13.5,288,225,351,13.2,10.3,16.1,185,141,229,11.7,8.9,14.5,53654,48346,58962,,,,,,
04,12,AZ,La Paz County,5162,4243,6081,26.1,21.4,30.7,1383,1107,1658,38.9,31.1,46.6,873,678,1068,35.7,27.7,43.7,32973,29828,36117,,,,,,
04,13,AZ,Maricopa County,521208,497064,545351,13.4,12.7,14,201605,188287,214922,18.9,17.7,20.2,125635,115841,135429,17.1,15.8,18.5,56511,55692,57331,,,,,,
04,15,AZ,Mohave County,32438,28131,36745,16.8,14.6,19.1,10404,8606,12201,24.8,20.5,29.1,7011,5637,8385,23.6,19,28.2,38641,36442,40840,,,,,,
04,17,AZ,Navajo County,25447,21731,29163,23.1,19.7,26.4,10526,8703,12350,31.9,26.4,37.5,7205,5833,8577,30.6,24.8,36.4,39416,36595,42237,,,,,,
04,19,AZ,Pima County,153040,142575,163504,15.4,14.4,16.5,50637,45013,56262,21.5,19.1,23.9,33969,29718,38220,20.5,17.9,23.1,46653,45582,47724,,,,,,
04,21,AZ,Pinal County,43350,37561,49139,14,12.1,15.9,16168,13538,18798,19.4,16.2,22.5,9910,8084,11736,17.4,14.2,20.6,50208,47587,52829,,,,,,
04,23,AZ,Santa Cruz County,7905,6455,9355,18.5,15.1,21.9,3807,3041,4573,29.6,23.6,35.5,2599,2013,3185,29.1,22.5,35.6,38490,35621,41358,,,,,,
04,25,AZ,Yavapai County,27395,23604,31187,12.9,11.2,14.7,8238,6721,9755,19.7,16.1,23.4,5326,4241,6411,17.9,14.3,21.6,42311,40712,43909,,,,,,
04,27,AZ,Yuma County,40456,35545,45367,21.5,18.9,24.1,16735,14181,19289,30.9,26.2,35.6,11938,10047,13829,31.9,26.8,36.9,39063,36807,41319,,,,,,
05,0,AR,Arkansas,479140,467571,490708,17.3,16.9,17.7,170833,164665,177000,24.7,23.8,25.6,109650,104263,115037,22.4,21.3,23.5,38820,38139,39502,58087,55061,61114,29.5,28,31.1
05,1,AR,Arkansas County,3791,3082,4501,20.1,16.3,23.9,1171,917,1425,26.7,20.9,32.5,753,577,929,23.6,18.1,29.1,37295,33628,40963,,,,,,
05,3,AR,Ashley County,4022,3243,4801,18.3,14.8,21.9,1500,1175,1825,28.6,22.4,34.8,982,749,1215,25.2,19.2,31.2,36079,32500,39657,,,,,,
05,5,AR,Baxter County,6975,5815,8135,16.8,14,19.6,2220,1812,2627,28.5,23.3,33.7,1507,1211,1803,26.6,21.3,31.8,34666,32369,36963,,,,,,
05,7,AR,Benton County,22933,19680,26185,11.1,9.5,12.7,8759,7254,10264,15.1,12.5,17.7,5559,4469,6649,13.7,11,16.4,51397,48573,54221,,,,,,
05,9,AR,Boone County,5440,4423,6457,15,12.2,17.8,1945,1531,2359,23.5,18.5,28.5,1265,971,1559,21.3,16.3,26.2,35729,33383,38074,,,,,,
05,11,AR,Bradley County,2778,2249,3307,24.1,19.5,28.7,874,690,1057,33.3,26.3,40.3,572,439,705,31.3,24,38.6,30621,27621,33621,,,,,,
05,13,AR,Calhoun County,877,697,1058,16.5,13.1,19.9,251,195,307,23.6,18.4,28.9,169,128,210,21.3,16.1,26.5,34908,31483,38334,,,,,,
05,15,AR,Carroll County,4256,3464,5047,15.6,12.7,18.5,1600,1259,1940,26.1,20.5,31.6,1045,801,1289,24,18.4,29.6,33594,30405,36784,,,,,,
05,17,AR,Chicot County,3417,2783,4050,30.4,24.8,36.1,1215,968,1462,44.1,35.2,53.1,828,643,1013,41.9,32.6,51.3,24809,22419,27199,,,,,,
05,19,AR,Clark County,4691,3822,5561,21.8,17.7,25.8,1266,996,1536,26.1,20.5,31.7,832,640,1024,24.4,18.8,30.1,34327,31042,37613,,,,,,
05,21,AR,Clay County,2834,2311,3358,18.1,14.8,21.5,937,737,1138,28.1,22.1,34.1,619,475,763,25,19.2,30.8,31910,29371,34450,,,,,,
05,23,AR,Cleburne County,3815,3054,4576,15.2,12.2,18.2,1255,980,1529,24.9,19.5,30.4,805,616,994,21.8,16.7,26.9,36707,34029,39385,,,,,,
05,25,AR,Cleveland County,1684,1380,1989,19.5,16,23,568,453,683,28.4,22.7,34.2,367,287,447,25.1,19.6,30.5,39567,35638,43495,,,,,,
05,27,AR,Columbia County,4737,3858,5617,20.7,16.9,24.6,1532,1202,1861,29.2,22.9,35.4,1015,777,1253,27.1,20.8,33.5,35162,32091,38234,,,,,,
05,29,AR,Conway County,3494,2869,4119,17.1,14,20.2,1182,933,1431,24.8,19.6,30,786,601,971,23,17.6,28.4,36026,32503,39550,,,,,,
05,31,AR,Craighead County,15804,13523,18085,17.5,15,20,5606,4593,6620,24.7,20.3,29.2,3345,2637,4053,21,16.6,25.5,39989,37171,42806,,,,,,
05,33,AR,Crawford County,9228,7645,10811,15.6,12.9,18.3,3491,2816,4165,22.9,18.5,27.3,2255,1784,2726,20.3,16.1,24.6,42112,39301,44922,,,,,,
05,35,AR,Crittenden County,10616,8951,12280,20.5,17.3,23.7,4591,3765,5416,29.9,24.5,35.3,3026,2439,3613,27.3,22,32.5,35112,32668,37557,,,,,,
05,37,AR,Cross County,3452,2787,4118,18.7,15.1,22.3,1225,962,1487,27.4,21.5,33.3,832,639,1025,25.5,19.6,31.4,34489,31523,37456,,,,,,
05,39,AR,Dallas County,1624,1288,1959,21,16.7,25.4,513,399,626,29,22.6,35.4,337,255,419,26.8,20.3,33.4,31608,28413,34804,,,,,,
05,41,AR,Desha County,3884,3215,4554,29,24,34.1,1298,1033,1563,38.8,30.9,46.7,847,652,1042,35.4,27.2,43.5,27555,25180,29931,,,,,,
05,43,AR,Drew County,3674,2967,4381,20.4,16.4,24.3,1200,955,1446,27.8,22.1,33.5,798,620,976,25.8,20.1,31.6,34919,31579,38260,,,,,,
05,45,AR,Faulkner County,16448,14334,18561,16.2,14.1,18.3,4713,3929,5497,18.2,15.2,21.2,3013,2434,3592,16.5,13.3,19.6,43553,40988,46119,,,,,,
05,47,AR,Franklin County,3042,2436,3648,17,13.6,20.4,1038,815,1261,24.7,19.4,30,630,483,777,21,16.1,25.9,38192,34592,41792,,,,,,
05,49,AR,Fulton County,2159,1735,2584,18.7,15,22.4,729,568,890,31.3,24.4,38.2,469,356,582,26.9,20.4,33.4,30364,27314,33413,,,,,,
05,51,AR,Garland County,15406,12940,17873,16.1,13.5,18.7,5386,4368,6403,26.1,21.2,31,3517,2761,4273,24,18.8,29.1,38020,35051,40989,,,,,,
05,53,AR,Grant County,2007,1608,2406,11.5,9.2,13.8,652,511,794,16.4,12.8,19.9,432,331,533,14.6,11.2,18,45165,41421,48908,,,,,,
05,55,AR,Greene County,6652,5479,7825,16.6,13.7,19.5,2218,1756,2680,22.3,17.7,27,1370,1056,1684,19.3,14.9,23.8,37017,34475,39560,,,,,,
05,57,AR,Hempstead County,4641,3774,5508,20.6,16.7,24.4,1823,1438,2208,32.4,25.5,39.2,1171,901,1441,28.7,22.1,35.3,34221,31038,37404,,,,,,
05,59,AR,Hot Spring County,4793,3945,5640,15.7,12.9,18.4,1643,1293,1993,23,18.1,27.9,1048,809,1287,20.3,15.6,24.9,37619,34669,40569,,,,,,
05,61,AR,Howard County,2933,2409,3458,21.3,17.5,25.1,1146,927,1366,32.5,26.3,38.7,739,581,897,29.6,23.3,35.9,33219,30005,36433,,,,,,
05,63,AR,Independence County,5096,4233,5958,15.1,12.6,17.7,1752,1398,2106,22.3,17.8,26.8,1119,866,1372,20.4,15.8,25.1,36019,32933,39105,,,,,,
