,State FIPS,County FIPS,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
3082,54,83,WV,Randolph County,29745,27933,31674
3083,54,85,WV,Ritchie County,29843,28000,31808
3084,54,87,WV,Roane County,26647,25003,28399
3085,54,89,WV,Summers County,23017,21452,24697
3086,54,91,WV,Taylor County,29714,27849,31703
3087,54,93,WV,Tucker County,29517,27686,31469
3088,54,95,WV,Tyler County,31713,29765,33789
3089,54,97,WV,Upshur County,28910,27147,30787
3090,54,99,WV,Wayne County,30339,28468,32333
3091,54,101,WV,Webster County,23086,21601,24672
3092,54,103,WV,Wetzel County,32435,30429,34574
3093,54,105,WV,Wirt County,32068,30097,34167
3094,54,107,WV,Wood County,35060,33001,37248
3095,54,109,WV,Wyoming County,25571,23946,27307
3097,55,1,WI,Adams County,35092,32954,37368
3098,55,3,WI,Ashland County,33515,31481,35680
3099,55,5,WI,Barron County,38573,36211,41089
3100,55,7,WI,Bayfield County,35995,33782,38352
3101,55,9,WI,Brown County,49894,47090,52866
3102,55,11,WI,Buffalo County,40585,38046,43294
3103,55,13,WI,Burnett County,36781,34533,39175
3104,55,15,WI,Calumet County,60423,56571,64538
3105,55,17,WI,Chippewa County,42308,39807,44967
3106,55,19,WI,Clark County,36597,34342,38999
3107,55,21,WI,Columbia County,48540,45573,51701
3108,55,23,WI,Crawford County,34922,32768,37217
3109,55,25,WI,Dane County,52322,49416,55398
3110,55,27,WI,Dodge County,47053,44194,50098
3111,55,29,WI,Door County,41481,38916,44216
3112,55,31,WI,Douglas County,37245,35015,39618
3113,55,33,WI,Dunn County,40559,38189,43076
3114,55,35,WI,Eau Claire County,40854,38434,43426
3115,55,37,WI,Florence County,36992,34750,39378
3116,55,39,WI,Fond du Lac County,47770,44868,50860
3117,55,41,WI,Forest County,33752,31696,35942
3118,55,43,WI,Grant County,37814,35523,40254
3119,55,45,WI,Green County,45793,43023,48741
3120,55,47,WI,Green Lake County,40870,38324,43586
3121,55,49,WI,Iowa County,45451,42665,48420
3122,55,51,WI,Iron County,32056,30088,34154
3123,55,53,WI,Jackson County,38522,36195,40999
3124,55,55,WI,Jefferson County,49017,46110,52107
3125,55,57,WI,Juneau County,36724,34481,39114
3126,55,59,WI,Kenosha County,48933,45973,52084
3127,55,61,WI,Kewaunee County,45868,43061,48859
3128,55,63,WI,La Crosse County,41241,38774,43865
3129,55,65,WI,Lafayette County,38881,36432,41494
3130,55,67,WI,Langlade County,35611,33436,37927
3131,55,69,WI,Lincoln County,41864,39306,44589
3132,55,71,WI,Manitowoc County,45219,42580,48021
3133,55,73,WI,Marathon County,48741,45915,51742
3134,55,75,WI,Marinette County,38108,35784,40584
3135,55,77,WI,Marquette County,38465,36077,41010
3136,55,78,WI,Menominee County,28629,26812,30568
3137,55,79,WI,Milwaukee County,39146,37138,41262
3138,55,81,WI,Monroe County,40001,37570,42588
3139,55,83,WI,Oconto County,43581,40926,46408
3140,55,85,WI,Oneida County,41291,38713,44039
3141,55,87,WI,Outagamie County,52754,49586,56124
3142,55,89,WI,Ozaukee County,66869,62733,71278
3143,55,91,WI,Pepin County,39687,37251,42282
3144,55,93,WI,Pierce County,52222,49055,55594
3145,55,95,WI,Polk County,44431,41712,47328
3146,55,97,WI,Portage County,45825,43055,48773
3147,55,99,WI,Price County,37640,35309,40124
3148,55,101,WI,Racine County,49138,46350,52094
3149,55,103,WI,Richland County,37575,35276,40023
3150,55,105,WI,Rock County,45859,43107,48786
3151,55,107,WI,Rusk County,33190,31135,35381
3152,55,109,WI,St. Croix County,60971,57254,64928
3153,55,111,WI,Sauk County,44565,41954,47338
3154,55,113,WI,Sawyer County,34646,32637,36779
3155,55,115,WI,Shawano County,39541,37138,42100
3156,55,117,WI,Sheboygan County,49332,46324,52536
3157,55,119,WI,Taylor County,39862,37442,42439
3158,55,121,WI,Trempealeau County,39845,37500,42336
3159,55,123,WI,Vernon County,35141,33004,37417
3160,55,125,WI,Vilas County,35627,33450,37946
3161,55,127,WI,Walworth County,46904,44110,49876
3162,55,129,WI,Washburn County,35469,33285,37797
3163,55,131,WI,Washington County,60798,57101,64734
3164,55,133,WI,Waukesha County,67423,63531,71553
3165,55,135,WI,Waupaca County,43167,40520,45987
3166,55,137,WI,Waushara County,37859,35557,40310
3167,55,139,WI,Winnebago County,47057,44284,50003
3168,55,141,WI,Wood County,44637,41905,47548
3170,56,1,WY,Albany County,33882,31775,36128
3171,56,3,WY,Big Horn County,35659,33544,37907
3172,56,5,WY,Campbell County,57869,54377,61586
3173,56,7,WY,Carbon County,39759,37332,42343
3174,56,9,WY,Converse County,44870,42192,47718
3175,56,11,WY,Crook County,41568,38951,44361
3176,56,13,WY,Fremont County,35144,33095,37319
3177,56,15,WY,Goshen County,33336,31309,35495
3178,56,17,WY,Hot Springs County,32292,30295,34422
3179,56,19,WY,Johnson County,39508,37017,42166
3180,56,21,WY,Laramie County,44283,41876,46829
3181,56,23,WY,Lincoln County,47088,44142,50232
3182,56,25,WY,Natrona County,40947,38655,43374
3183,56,27,WY,Niobrara County,32595,30596,34725
3184,56,29,WY,Park County,38818,36496,41288
3185,56,31,WY,Platte County,37128,34877,39525
3186,56,33,WY,Sheridan County,38385,36110,40803
3187,56,35,WY,Sublette County,49456,46249,52886
3188,56,37,WY,Sweetwater County,52541,49470,55803
3189,56,39,WY,Teton County,57485,53397,61886
3190,56,41,WY,Uinta County,48658,45744,51757
3191,56,43,WY,Washakie County,40357,37887,42988
3192,56,45,WY,Weston County,39383,36854,42087
